id,year,sport,medal,code,country,host
31853,1998,speedskating,bronze,JPN,Japan,TRUE
31853,1998,speedskating,gold,NOR,Norway,FALSE
31853,1998,speedskating,silver,NED,Netherlands,FALSE
31853,1998,speedskating,bronze,NED,Netherlands,FALSE
31853,1998,speedskating,gold,NED,Netherlands,FALSE
31853,1998,speedskating,silver,NED,Netherlands,FALSE
31853,1998,speedskating,bronze,BEL,Belgium,FALSE
31853,1998,speedskating,gold,NED,Netherlands,FALSE
31853,1998,speedskating,silver,NED,Netherlands,FALSE
31853,1998,speedskating,bronze,NED,Netherlands,FALSE
31853,1998,speedskating,gold,CAN,Canada,FALSE
31853,1998,speedskating,silver,CAN,Canada,FALSE
31853,1998,speedskating,bronze,JPN,Japan,TRUE
31853,1998,speedskating,gold,NED,Netherlands,FALSE
31853,1998,speedskating,silver,USA,UnitedStatesofAmerica,FALSE
31853,1998,speedskating,bronze,CAN,Canada,FALSE
31853,1998,speedskating,gold,NED,Netherlands,FALSE
31853,1998,speedskating,silver,GER,Germany,FALSE
31853,1998,speedskating,bronze,USA,UnitedStatesofAmerica,FALSE
31853,1998,speedskating,gold,GER,Germany,FALSE
31853,1998,speedskating,silver,GER,Germany,FALSE
31853,1998,speedskating,bronze,GER,Germany,FALSE
31853,1998,speedskating,gold,GER,Germany,FALSE
31853,1998,speedskating,silver,GER,Germany,FALSE
31853,1998,speedskating,bronze,KAZ,Kazakhstan,FALSE
31704,1998,curling,gold,SUI,Switzerland,FALSE
31704,1998,curling,silver,CAN,Canada,FALSE
31704,1998,curling,bronze,NOR,Norway,FALSE
31704,1998,curling,gold,CAN,Canada,FALSE
31704,1998,curling,silver,DEN,Denmark,FALSE
58171,1998,alpineskiing,gold,AUT,Austria,FALSE
58171,1998,alpineskiing,silver,NOR,Norway,FALSE
58171,1998,alpineskiing,bronze,AUT,Austria,FALSE
58171,1998,alpineskiing,gold,FRA,France,FALSE
58171,1998,alpineskiing,silver,NOR,Norway,FALSE
58171,1998,alpineskiing,bronze,AUT,Austria,FALSE
58171,1998,alpineskiing,gold,NOR,Norway,FALSE
58171,1998,alpineskiing,silver,NOR,Norway,FALSE
58171,1998,alpineskiing,bronze,AUT,Austria,FALSE
58171,1998,alpineskiing,gold,AUT,Austria,FALSE
58171,1998,alpineskiing,silver,AUT,Austria,FALSE
58171,1998,alpineskiing,bronze,SUI,Switzerland,FALSE
58171,1998,alpineskiing,gold,AUT,Austria,FALSE
58171,1998,alpineskiing,silver,AUT,Austria,FALSE
58171,1998,alpineskiing,bronze,SUI,Switzerland,FALSE
58171,1998,alpineskiing,gold,GER,Germany,FALSE
58171,1998,alpineskiing,silver,GER,Germany,FALSE
58171,1998,alpineskiing,bronze,GER,Germany,FALSE
58171,1998,alpineskiing,gold,GER,Germany,FALSE
58171,1998,alpineskiing,silver,SWE,Sweden,FALSE
58171,1998,alpineskiing,bronze,FRA,France,FALSE
58171,1998,alpineskiing,gold,GER,Germany,FALSE
58171,1998,alpineskiing,silver,ITA,Italy,FALSE
58171,1998,alpineskiing,bronze,AUS,Australia,FALSE
58171,1998,alpineskiing,gold,ITA,Italy,FALSE
58171,1998,alpineskiing,silver,AUT,Austria,FALSE
58171,1998,alpineskiing,bronze,GER,Germany,FALSE
58171,1998,alpineskiing,gold,USA,UnitedStatesofAmerica,FALSE
58171,1998,alpineskiing,silver,AUT,Austria,FALSE
58171,1998,alpineskiing,bronze,AUT,Austria,FALSE
31896,1998,freestyleskiing,gold,USA,UnitedStatesofAmerica,FALSE
31896,1998,freestyleskiing,silver,FIN,Finland,FALSE
31896,1998,freestyleskiing,bronze,FIN,Finland,FALSE
31896,1998,freestyleskiing,gold,USA,UnitedStatesofAmerica,FALSE
31896,1998,freestyleskiing,silver,FRA,France,FALSE
31896,1998,freestyleskiing,bronze,BLR,Belarus,FALSE
31896,1998,freestyleskiing,gold,JPN,Japan,TRUE
31896,1998,freestyleskiing,silver,GER,Germany,FALSE
31896,1998,freestyleskiing,bronze,NOR,Norway,FALSE
31896,1998,freestyleskiing,gold,USA,UnitedStatesofAmerica,FALSE
31896,1998,freestyleskiing,silver,CHN,People'sRepublicofChina,FALSE
31896,1998,freestyleskiing,bronze,SUI,Switzerland,FALSE
32503,1998,luge,gold,GER,Germany,FALSE
32503,1998,luge,silver,ITA,Italy,FALSE
32503,1998,luge,bronze,GER,Germany,FALSE
32503,1998,luge,gold,GER,Germany,FALSE
32503,1998,luge,silver,USA,UnitedStatesofAmerica,FALSE
32503,1998,luge,bronze,USA,UnitedStatesofAmerica,FALSE
32503,1998,luge,gold,GER,Germany,FALSE
32503,1998,luge,silver,GER,Germany,FALSE
32503,1998,luge,bronze,AUT,Austria,FALSE
31821,1998,shorttrack,gold,JPN,Japan,TRUE
31821,1998,shorttrack,silver,CHN,People'sRepublicofChina,FALSE
31821,1998,shorttrack,bronze,JPN,Japan,TRUE
31821,1998,shorttrack,gold,KOR,RepublicofKorea,FALSE
31821,1998,shorttrack,silver,CHN,People'sRepublicofChina,FALSE
31821,1998,shorttrack,bronze,CAN,Canada,FALSE
31821,1998,shorttrack,gold,CAN,Canada,FALSE
31821,1998,shorttrack,silver,KOR,RepublicofKorea,FALSE
31821,1998,shorttrack,bronze,CHN,People'sRepublicofChina,FALSE
31821,1998,shorttrack,gold,CAN,Canada,FALSE
31821,1998,shorttrack,silver,CHN,People'sRepublicofChina,FALSE
31821,1998,shorttrack,bronze,KOR,RepublicofKorea,FALSE
31821,1998,shorttrack,gold,KOR,RepublicofKorea,FALSE
31821,1998,shorttrack,silver,CHN,People'sRepublicofChina,FALSE
31821,1998,shorttrack,bronze,KOR,RepublicofKorea,FALSE
31821,1998,shorttrack,gold,KOR,RepublicofKorea,FALSE
31821,1998,shorttrack,silver,CHN,People'sRepublicofChina,FALSE
31821,1998,shorttrack,bronze,CAN,Canada,FALSE
32514,1998,snowboard,gold,CAN,Canada,FALSE
32514,1998,snowboard,silver,ITA,Italy,FALSE
32514,1998,snowboard,bronze,SUI,Switzerland,FALSE
32514,1998,snowboard,gold,SUI,Switzerland,FALSE
32514,1998,snowboard,silver,NOR,Norway,FALSE
32514,1998,snowboard,bronze,USA,UnitedStatesofAmerica,FALSE
32514,1998,snowboard,gold,FRA,France,FALSE
32514,1998,snowboard,silver,GER,Germany,FALSE
32514,1998,snowboard,bronze,AUT,Austria,FALSE
32514,1998,snowboard,gold,GER,Germany,FALSE
32514,1998,snowboard,silver,NOR,Norway,FALSE
32514,1998,snowboard,bronze,USA,UnitedStatesofAmerica,FALSE
31666,2002,biathlon,gold,NOR,Norway,FALSE
31666,2002,biathlon,silver,GER,Germany,FALSE
31666,2002,biathlon,bronze,AUT,Austria,FALSE
31666,2002,biathlon,gold,NOR,Norway,FALSE
31666,2002,biathlon,silver,GER,Germany,FALSE
31666,2002,biathlon,bronze,RUS,RussianFederation,FALSE
31666,2002,biathlon,gold,NOR,Norway,FALSE
31666,2002,biathlon,silver,GER,Germany,FALSE
31666,2002,biathlon,bronze,FRA,France,FALSE
31666,2002,biathlon,gold,NOR,Norway,FALSE
31666,2002,biathlon,silver,FRA,France,FALSE
31666,2002,biathlon,bronze,GER,Germany,FALSE
31666,2002,biathlon,gold,GER,Germany,FALSE
31666,2002,biathlon,silver,GER,Germany,FALSE
31666,2002,biathlon,bronze,SWE,Sweden,FALSE
31666,2002,biathlon,gold,GER,Germany,FALSE
31666,2002,biathlon,silver,NOR,Norway,FALSE
31666,2002,biathlon,bronze,SWE,Sweden,FALSE
31666,2002,biathlon,gold,GER,Germany,FALSE
31666,2002,biathlon,silver,NOR,Norway,FALSE
31666,2002,biathlon,bronze,RUS,RussianFederation,FALSE
31666,2002,biathlon,gold,RUS,RussianFederation,FALSE
31666,2002,biathlon,silver,GER,Germany,FALSE
31666,2002,biathlon,bronze,BUL,Bulgaria,FALSE
31688,2002,bobsleigh,gold,GER,Germany,FALSE
31688,2002,bobsleigh,silver,SUI,Switzerland,FALSE
31688,2002,bobsleigh,bronze,SUI,Switzerland,FALSE
31688,2002,bobsleigh,gold,GER,Germany,FALSE
31688,2002,bobsleigh,silver,USA,UnitedStatesofAmerica,TRUE
31688,2002,bobsleigh,bronze,USA,UnitedStatesofAmerica,TRUE
31688,2002,bobsleigh,gold,USA,UnitedStatesofAmerica,TRUE
31688,2002,bobsleigh,silver,GER,Germany,FALSE
31688,2002,bobsleigh,bronze,GER,Germany,FALSE
31872,2002,crosscountry,gold,EST,Estonia,FALSE
31872,2002,crosscountry,silver,NOR,Norway,FALSE
31872,2002,crosscountry,bronze,EST,Estonia,FALSE
31872,2002,crosscountry,gold,RUS,RussianFederation,FALSE
31872,2002,crosscountry,silver,EST,Estonia,FALSE
31872,2002,crosscountry,bronze,NOR,Norway,FALSE
31872,2002,crosscountry,gold,NOR,Norway,FALSE
31872,2002,crosscountry,silver,ITA,Italy,FALSE
31872,2002,crosscountry,bronze,GER,Germany,FALSE
31872,2002,crosscountry,gold,NOR,Norway,FALSE
31872,2002,crosscountry,silver,NOR,Norway,FALSE
31872,2002,crosscountry,bronze,SWE,Sweden,FALSE
31872,2002,crosscountry,gold,NOR,Norway,FALSE
31872,2002,crosscountry,silver,GER,Germany,FALSE
31872,2002,crosscountry,bronze,ITA,Italy,FALSE
31872,2002,crosscountry,gold,AUT,Austria,FALSE
31872,2002,crosscountry,silver,AUT,Austria,FALSE
31872,2002,crosscountry,bronze,NOR,Norway,FALSE
31872,2002,crosscountry,gold,NOR,Norway,FALSE
31872,2002,crosscountry,silver,RUS,RussianFederation,FALSE
31872,2002,crosscountry,bronze,ITA,Italy,FALSE
31872,2002,crosscountry,gold,ITA,Italy,FALSE
31872,2002,crosscountry,silver,ITA,Italy,FALSE
31872,2002,crosscountry,bronze,NOR,Norway,FALSE
31872,2002,crosscountry,gold,GER,Germany,FALSE
31872,2002,crosscountry,silver,NOR,Norway,FALSE
31872,2002,crosscountry,bronze,SUI,Switzerland,FALSE
31872,2002,crosscountry,gold,CAN,Canada,FALSE
31872,2002,crosscountry,silver,CZE,CzechRepublic,FALSE
31872,2002,crosscountry,bronze,GER,Germany,FALSE
31872,2002,crosscountry,gold,RUS,RussianFederation,FALSE
31872,2002,crosscountry,silver,GER,Germany,FALSE
31872,2002,crosscountry,bronze,NOR,Norway,FALSE
31872,2002,crosscountry,gold,ITA,Italy,FALSE
31872,2002,crosscountry,silver,CZE,CzechRepublic,FALSE
31872,2002,crosscountry,bronze,RUS,RussianFederation,FALSE
31759,2002,figureskating,gold,RUS,RussianFederation,FALSE
31759,2002,figureskating,silver,RUS,RussianFederation,FALSE
31759,2002,figureskating,bronze,USA,UnitedStatesofAmerica,TRUE
31759,2002,figureskating,gold,RUS,RussianFederation,FALSE
31759,2002,figureskating,silver,CAN,Canada,FALSE
31759,2002,figureskating,bronze,CHN,People'sRepublicofChina,FALSE
31759,2002,figureskating,gold,FRA,France,FALSE
31759,2002,figureskating,silver,RUS,RussianFederation,FALSE
31759,2002,figureskating,bronze,ITA,Italy,FALSE
31759,2002,figureskating,gold,USA,UnitedStatesofAmerica,TRUE
31759,2002,figureskating,silver,RUS,RussianFederation,FALSE
31759,2002,figureskating,bronze,USA,UnitedStatesofAmerica,TRUE
31910,2002,icehockey,gold,CAN,Canada,FALSE
31910,2002,icehockey,silver,USA,UnitedStatesofAmerica,TRUE
31910,2002,icehockey,bronze,RUS,RussianFederation,FALSE
31910,2002,icehockey,gold,CAN,Canada,FALSE
31910,2002,icehockey,silver,USA,UnitedStatesofAmerica,TRUE
31910,2002,icehockey,bronze,SWE,Sweden,FALSE
31911,2002,nordiccombined,gold,FIN,Finland,FALSE
31911,2002,nordiccombined,silver,FIN,Finland,FALSE
31911,2002,nordiccombined,bronze,AUT,Austria,FALSE
31911,2002,nordiccombined,gold,FIN,Finland,FALSE
31911,2002,nordiccombined,silver,GER,Germany,FALSE
31911,2002,nordiccombined,bronze,AUT,Austria,FALSE
31911,2002,nordiccombined,gold,FIN,Finland,FALSE
31911,2002,nordiccombined,silver,GER,Germany,FALSE
31911,2002,nordiccombined,bronze,AUT,Austria,FALSE
32498,2002,skijumping,gold,SUI,Switzerland,FALSE
32498,2002,skijumping,silver,GER,Germany,FALSE
32498,2002,skijumping,bronze,POL,Poland,FALSE
32498,2002,skijumping,gold,SUI,Switzerland,FALSE
32498,2002,skijumping,silver,POL,Poland,FALSE
32498,2002,skijumping,bronze,FIN,Finland,FALSE
32498,2002,skijumping,gold,GER,Germany,FALSE
32498,2002,skijumping,silver,FIN,Finland,FALSE
32498,2002,skijumping,bronze,SLO,Slovenia,FALSE
31853,2002,speedskating,gold,USA,UnitedStatesofAmerica,TRUE
31853,2002,speedskating,silver,JPN,Japan,FALSE
31853,2002,speedskating,bronze,USA,UnitedStatesofAmerica,TRUE
31853,2002,speedskating,gold,NED,Netherlands,FALSE
31853,2002,speedskating,silver,NED,Netherlands,FALSE
31853,2002,speedskating,bronze,USA,UnitedStatesofAmerica,TRUE
31853,2002,speedskating,gold,USA,UnitedStatesofAmerica,TRUE
31853,2002,speedskating,silver,NED,Netherlands,FALSE
31853,2002,speedskating,bronze,NOR,Norway,FALSE
31853,2002,speedskating,gold,NED,Netherlands,FALSE
31853,2002,speedskating,silver,USA,UnitedStatesofAmerica,TRUE
31853,2002,speedskating,bronze,GER,Germany,FALSE
31853,2002,speedskating,gold,NED,Netherlands,FALSE
31853,2002,speedskating,silver,NED,Netherlands,FALSE
31853,2002,speedskating,bronze,NOR,Norway,FALSE
31853,2002,speedskating,gold,CAN,Canada,FALSE
31853,2002,speedskating,silver,GER,Germany,FALSE
31853,2002,speedskating,bronze,GER,Germany,FALSE
31853,2002,speedskating,gold,USA,UnitedStatesofAmerica,TRUE
31853,2002,speedskating,silver,GER,Germany,FALSE
31853,2002,speedskating,bronze,USA,UnitedStatesofAmerica,TRUE
31853,2002,speedskating,gold,GER,Germany,FALSE
31853,2002,speedskating,silver,GER,Germany,FALSE
31853,2002,speedskating,bronze,USA,UnitedStatesofAmerica,TRUE
31853,2002,speedskating,gold,GER,Germany,FALSE
31853,2002,speedskating,silver,NED,Netherlands,FALSE
31853,2002,speedskating,bronze,CAN,Canada,FALSE
31853,2002,speedskating,gold,GER,Germany,FALSE
31853,2002,speedskating,silver,NED,Netherlands,FALSE
31853,2002,speedskating,bronze,CAN,Canada,FALSE
31704,2002,curling,gold,NOR,Norway,FALSE
31704,2002,curling,silver,CAN,Canada,FALSE
31704,2002,curling,bronze,SUI,Switzerland,FALSE
31704,2002,curling,gold,GBR,GreatBritain,FALSE
31704,2002,curling,silver,SUI,Switzerland,FALSE
31704,2002,curling,bronze,CAN,Canada,FALSE
58171,2002,alpineskiing,gold,NOR,Norway,FALSE
58171,2002,alpineskiing,silver,USA,UnitedStatesofAmerica,TRUE
58171,2002,alpineskiing,bronze,AUT,Austria,FALSE
58171,2002,alpineskiing,gold,AUT,Austria,FALSE
58171,2002,alpineskiing,silver,NOR,Norway,FALSE
58171,2002,alpineskiing,bronze,AUT,Austria,FALSE
58171,2002,alpineskiing,gold,FRA,France,FALSE
58171,2002,alpineskiing,silver,FRA,France,FALSE
58171,2002,alpineskiing,bronze,AUT,Austria,FALSE
58171,2002,alpineskiing,gold,AUT,Austria,FALSE
58171,2002,alpineskiing,silver,USA,UnitedStatesofAmerica,TRUE
58171,2002,alpineskiing,bronze,NOR,Norway,FALSE
58171,2002,alpineskiing,gold,NOR,Norway,FALSE
58171,2002,alpineskiing,silver,AUT,Austria,FALSE
58171,2002,alpineskiing,bronze,AUT,Austria,FALSE
58171,2002,alpineskiing,gold,CRO,Croatia,FALSE
58171,2002,alpineskiing,silver,AUT,Austria,FALSE
58171,2002,alpineskiing,bronze,GER,Germany,FALSE
58171,2002,alpineskiing,gold,FRA,France,FALSE
58171,2002,alpineskiing,silver,ITA,Italy,FALSE
58171,2002,alpineskiing,bronze,AUT,Austria,FALSE
58171,2002,alpineskiing,gold,CRO,Croatia,FALSE
58171,2002,alpineskiing,silver,FRA,France,FALSE
58171,2002,alpineskiing,bronze,SWE,Sweden,FALSE
58171,2002,alpineskiing,gold,CRO,Croatia,FALSE
58171,2002,alpineskiing,silver,SWE,Sweden,FALSE
58171,2002,alpineskiing,bronze,SUI,Switzerland,FALSE
58171,2002,alpineskiing,gold,ITA,Italy,FALSE
58171,2002,alpineskiing,silver,CRO,Croatia,FALSE
58171,2002,alpineskiing,bronze,ITA,Italy,FALSE
31896,2002,freestyleskiing,gold,FIN,Finland,FALSE
31896,2002,freestyleskiing,silver,USA,UnitedStatesofAmerica,TRUE
31896,2002,freestyleskiing,bronze,FRA,France,FALSE
31896,2002,freestyleskiing,gold,CZE,CzechRepublic,FALSE
31896,2002,freestyleskiing,silver,USA,UnitedStatesofAmerica,TRUE
31896,2002,freestyleskiing,bronze,BLR,Belarus,FALSE
31896,2002,freestyleskiing,gold,NOR,Norway,FALSE
31896,2002,freestyleskiing,silver,USA,UnitedStatesofAmerica,TRUE
31896,2002,freestyleskiing,bronze,JPN,Japan,FALSE
31896,2002,freestyleskiing,gold,AUS,Australia,FALSE
31896,2002,freestyleskiing,silver,CAN,Canada,FALSE
31896,2002,freestyleskiing,bronze,CAN,Canada,FALSE
32503,2002,luge,gold,ITA,Italy,FALSE
32503,2002,luge,silver,GER,Germany,FALSE
32503,2002,luge,bronze,AUT,Austria,FALSE
32503,2002,luge,gold,GER,Germany,FALSE
32503,2002,luge,silver,USA,UnitedStatesofAmerica,TRUE
32503,2002,luge,bronze,USA,UnitedStatesofAmerica,TRUE
32503,2002,luge,gold,GER,Germany,FALSE
32503,2002,luge,silver,GER,Germany,FALSE
32503,2002,luge,bronze,GER,Germany,FALSE
31821,2002,shorttrack,gold,CAN,Canada,FALSE
31821,2002,shorttrack,silver,CAN,Canada,FALSE
31821,2002,shorttrack,bronze,USA,UnitedStatesofAmerica,TRUE
31821,2002,shorttrack,gold,AUS,Australia,FALSE
31821,2002,shorttrack,silver,USA,UnitedStatesofAmerica,TRUE
31821,2002,shorttrack,bronze,CAN,Canada,FALSE
31821,2002,shorttrack,gold,USA,UnitedStatesofAmerica,TRUE
31821,2002,shorttrack,silver,CHN,People'sRepublicofChina,FALSE
31821,2002,shorttrack,bronze,CAN,Canada,FALSE
31821,2002,shorttrack,gold,CAN,Canada,FALSE
31821,2002,shorttrack,silver,ITA,Italy,FALSE
31821,2002,shorttrack,bronze,CHN,People'sRepublicofChina,FALSE
31821,2002,shorttrack,gold,CHN,People'sRepublicofChina,FALSE
31821,2002,shorttrack,silver,BUL,Bulgaria,FALSE
31821,2002,shorttrack,bronze,CHN,People'sRepublicofChina,FALSE
31821,2002,shorttrack,gold,CHN,People'sRepublicofChina,FALSE
31821,2002,shorttrack,silver,KOR,RepublicofKorea,FALSE
31821,2002,shorttrack,bronze,CHN,People'sRepublicofChina,FALSE
31821,2002,shorttrack,gold,KOR,RepublicofKorea,FALSE
31821,2002,shorttrack,silver,KOR,RepublicofKorea,FALSE
31821,2002,shorttrack,bronze,BUL,Bulgaria,FALSE
31821,2002,shorttrack,gold,KOR,RepublicofKorea,FALSE
31821,2002,shorttrack,silver,CHN,People'sRepublicofChina,FALSE
31821,2002,shorttrack,bronze,CAN,Canada,FALSE
31698,2002,skeleton,gold,USA,UnitedStatesofAmerica,TRUE
31698,2002,skeleton,silver,AUT,Austria,FALSE
31698,2002,skeleton,bronze,SUI,Switzerland,FALSE
31698,2002,skeleton,gold,USA,UnitedStatesofAmerica,TRUE
31698,2002,skeleton,silver,USA,UnitedStatesofAmerica,TRUE
31698,2002,skeleton,bronze,GBR,GreatBritain,FALSE
32514,2002,snowboard,gold,USA,UnitedStatesofAmerica,TRUE
32514,2002,snowboard,silver,USA,UnitedStatesofAmerica,TRUE
32514,2002,snowboard,bronze,USA,UnitedStatesofAmerica,TRUE
32514,2002,snowboard,gold,SUI,Switzerland,FALSE
32514,2002,snowboard,silver,SWE,Sweden,FALSE
32514,2002,snowboard,bronze,USA,UnitedStatesofAmerica,TRUE
32514,2002,snowboard,gold,USA,UnitedStatesofAmerica,TRUE
32514,2002,snowboard,silver,FRA,France,FALSE
32514,2002,snowboard,bronze,SUI,Switzerland,FALSE
32514,2002,snowboard,gold,FRA,France,FALSE
32514,2002,snowboard,silver,FRA,France,FALSE
32514,2002,snowboard,bronze,ITA,Italy,FALSE
31666,2006,biathlon,gold,GER,Germany,FALSE
31666,2006,biathlon,silver,NOR,Norway,FALSE
31666,2006,biathlon,bronze,NOR,Norway,FALSE
31666,2006,biathlon,gold,GER,Germany,FALSE
31666,2006,biathlon,silver,NOR,Norway,FALSE
31666,2006,biathlon,bronze,NOR,Norway,FALSE
31666,2006,biathlon,gold,GER,Germany,FALSE
31666,2006,biathlon,silver,RUS,RussianFederation,FALSE
31666,2006,biathlon,bronze,FRA,France,FALSE
31666,2006,biathlon,gold,FRA,France,FALSE
31666,2006,biathlon,silver,NOR,Norway,FALSE
31666,2006,biathlon,bronze,GER,Germany,FALSE
31666,2006,biathlon,gold,GER,Germany,FALSE
31666,2006,biathlon,silver,POL,Poland,FALSE
31666,2006,biathlon,bronze,NOR,Norway,FALSE
31666,2006,biathlon,gold,FRA,France,FALSE
31666,2006,biathlon,silver,SWE,Sweden,FALSE
31666,2006,biathlon,bronze,UKR,Ukraine,FALSE
31666,2006,biathlon,gold,RUS,RussianFederation,FALSE
31666,2006,biathlon,silver,GER,Germany,FALSE
31666,2006,biathlon,bronze,RUS,RussianFederation,FALSE
31666,2006,biathlon,gold,RUS,RussianFederation,FALSE
31666,2006,biathlon,silver,GER,Germany,FALSE
31666,2006,biathlon,bronze,FRA,France,FALSE
31666,2006,biathlon,gold,GER,Germany,FALSE
31666,2006,biathlon,silver,GER,Germany,FALSE
31666,2006,biathlon,bronze,RUS,RussianFederation,FALSE
31666,2006,biathlon,gold,SWE,Sweden,FALSE
31666,2006,biathlon,silver,GER,Germany,FALSE
31666,2006,biathlon,bronze,GER,Germany,FALSE
31688,2006,bobsleigh,gold,GER,Germany,FALSE
31688,2006,bobsleigh,silver,CAN,Canada,FALSE
31688,2006,bobsleigh,bronze,SUI,Switzerland,FALSE
31688,2006,bobsleigh,gold,GER,Germany,FALSE
31688,2006,bobsleigh,silver,RUS,RussianFederation,FALSE
31688,2006,bobsleigh,bronze,SUI,Switzerland,FALSE
31688,2006,bobsleigh,gold,GER,Germany,FALSE
31688,2006,bobsleigh,silver,USA,UnitedStatesofAmerica,FALSE
31688,2006,bobsleigh,bronze,ITA,Italy,TRUE
31872,2006,crosscountry,gold,EST,Estonia,FALSE
31872,2006,crosscountry,silver,CZE,CzechRepublic,FALSE
31872,2006,crosscountry,bronze,GER,Germany,FALSE
31872,2006,crosscountry,gold,ITA,Italy,TRUE
31872,2006,crosscountry,silver,GER,Germany,FALSE
31872,2006,crosscountry,bronze,SWE,Sweden,FALSE
31872,2006,crosscountry,gold,SWE,Sweden,FALSE
31872,2006,crosscountry,silver,FRA,France,FALSE
31872,2006,crosscountry,bronze,SWE,Sweden,FALSE
31872,2006,crosscountry,gold,SWE,Sweden,FALSE
31872,2006,crosscountry,silver,NOR,Norway,FALSE
31872,2006,crosscountry,bronze,RUS,RussianFederation,FALSE
31872,2006,crosscountry,gold,ITA,Italy,TRUE
31872,2006,crosscountry,silver,RUS,RussianFederation,FALSE
31872,2006,crosscountry,bronze,AUT,Austria,FALSE
31872,2006,crosscountry,gold,RUS,RussianFederation,FALSE
31872,2006,crosscountry,silver,NOR,Norway,FALSE
31872,2006,crosscountry,bronze,ITA,Italy,TRUE
31872,2006,crosscountry,gold,EST,Estonia,FALSE
31872,2006,crosscountry,silver,NOR,Norway,FALSE
31872,2006,crosscountry,bronze,NOR,Norway,FALSE
31872,2006,crosscountry,gold,RUS,RussianFederation,FALSE
31872,2006,crosscountry,silver,GER,Germany,FALSE
31872,2006,crosscountry,bronze,ITA,Italy,TRUE
31872,2006,crosscountry,gold,CAN,Canada,FALSE
31872,2006,crosscountry,silver,GER,Germany,FALSE
31872,2006,crosscountry,bronze,RUS,RussianFederation,FALSE
31872,2006,crosscountry,gold,SWE,Sweden,FALSE
31872,2006,crosscountry,silver,CAN,Canada,FALSE
31872,2006,crosscountry,bronze,FIN,Finland,FALSE
31872,2006,crosscountry,gold,CZE,CzechRepublic,FALSE
31872,2006,crosscountry,silver,RUS,RussianFederation,FALSE
31872,2006,crosscountry,bronze,POL,Poland,FALSE
31872,2006,crosscountry,gold,EST,Estonia,FALSE
31872,2006,crosscountry,silver,CZE,CzechRepublic,FALSE
31872,2006,crosscountry,bronze,RUS,RussianFederation,FALSE
31759,2006,figureskating,gold,RUS,RussianFederation,FALSE
31759,2006,figureskating,silver,SUI,Switzerland,FALSE
31759,2006,figureskating,bronze,CAN,Canada,FALSE
31759,2006,figureskating,gold,RUS,RussianFederation,FALSE
31759,2006,figureskating,silver,CHN,People'sRepublicofChina,FALSE
31759,2006,figureskating,bronze,CHN,People'sRepublicofChina,FALSE
31759,2006,figureskating,gold,RUS,RussianFederation,FALSE
31759,2006,figureskating,silver,USA,UnitedStatesofAmerica,FALSE
31759,2006,figureskating,bronze,UKR,Ukraine,FALSE
31759,2006,figureskating,gold,JPN,Japan,FALSE
31759,2006,figureskating,silver,USA,UnitedStatesofAmerica,FALSE
31759,2006,figureskating,bronze,RUS,RussianFederation,FALSE
31910,2006,icehockey,gold,SWE,Sweden,FALSE
31910,2006,icehockey,silver,FIN,Finland,FALSE
31910,2006,icehockey,bronze,CZE,CzechRepublic,FALSE
31910,2006,icehockey,gold,CAN,Canada,FALSE
31910,2006,icehockey,silver,SWE,Sweden,FALSE
31910,2006,icehockey,bronze,USA,UnitedStatesofAmerica,FALSE
31911,2006,nordiccombined,gold,GER,Germany,FALSE
31911,2006,nordiccombined,silver,AUT,Austria,FALSE
31911,2006,nordiccombined,bronze,NOR,Norway,FALSE
31911,2006,nordiccombined,gold,AUT,Austria,FALSE
31911,2006,nordiccombined,silver,NOR,Norway,FALSE
31911,2006,nordiccombined,bronze,GER,Germany,FALSE
31911,2006,nordiccombined,gold,AUT,Austria,FALSE
31911,2006,nordiccombined,silver,GER,Germany,FALSE
31911,2006,nordiccombined,bronze,FIN,Finland,FALSE
32498,2006,skijumping,gold,NOR,Norway,FALSE
32498,2006,skijumping,silver,FIN,Finland,FALSE
32498,2006,skijumping,bronze,NOR,Norway,FALSE
32498,2006,skijumping,gold,AUT,Austria,FALSE
32498,2006,skijumping,silver,AUT,Austria,FALSE
32498,2006,skijumping,bronze,NOR,Norway,FALSE
32498,2006,skijumping,gold,AUT,Austria,FALSE
32498,2006,skijumping,silver,FIN,Finland,FALSE
32498,2006,skijumping,bronze,NOR,Norway,FALSE
31853,2006,speedskating,gold,USA,UnitedStatesofAmerica,FALSE
31853,2006,speedskating,silver,USA,UnitedStatesofAmerica,FALSE
31853,2006,speedskating,bronze,NED,Netherlands,FALSE
31853,2006,speedskating,gold,ITA,Italy,TRUE
31853,2006,speedskating,silver,USA,UnitedStatesofAmerica,FALSE
31853,2006,speedskating,bronze,USA,UnitedStatesofAmerica,FALSE
31853,2006,speedskating,gold,USA,UnitedStatesofAmerica,FALSE
31853,2006,speedskating,silver,NED,Netherlands,FALSE
31853,2006,speedskating,bronze,ITA,Italy,TRUE
31853,2006,speedskating,gold,NED,Netherlands,FALSE
31853,2006,speedskating,silver,USA,UnitedStatesofAmerica,FALSE
31853,2006,speedskating,bronze,NED,Netherlands,FALSE
31853,2006,speedskating,gold,USA,UnitedStatesofAmerica,FALSE
31853,2006,speedskating,silver,RUS,RussianFederation,FALSE
31853,2006,speedskating,bronze,KOR,RepublicofKorea,FALSE
31853,2006,speedskating,gold,ITA,Italy,TRUE
31853,2006,speedskating,silver,CAN,Canada,FALSE
